token_id,conditionId,market_id,autocorr_lag1,p_up_given_pos_mom,p_up_given_neg_mom
100002081885034764764213898281586264949106447006157783140229913208847078409267,0x92f5d3c973225f097d4ed6a3416fb4dd6e6b28f2a0eeef29971d37996ca14a5f,573261,-0.03989310696379088,0.2962962962962963,0.4090909090909091
100040869651573271331484497952245727226776606063582955576167126233747725301906,0x07094b57090c2c10fd47fed6a9f7f18b7692fd617b908e515431eb7454a6fcd0,548874,-0.18145655262404223,0.3125,0.6666666666666666
100428199494628337295259321324046095656837987820371507353482218279623981022142,0xdb4c9be8df4f83ccfce2c59e6aa17357324a0bead6b4f154aa562c701f521192,596148,0.17283138885463736,0.1875,0.4
100589474009247278549441489018415317202468532380011595586097348481411519611900,0x00cba2a437e0cb3c5d3fca0c4bf920104efca53e23827c726778c89a74890ac2,616761,0.04660990660335935,0.2,0.42857142857142855
100604684340378535845842646815185599210896075956282154254010772088055328803344,0x7583e8ac3118a7682fe9d0d45be6ba78769c98a56db9ab2deea936d3dbd8b7e5,526707,-0.0756912588524366,0.058823529411764705,0.5
100683491760254136284678121553892497374811376532638571161212001933094212528526,0x33a257f2c5256809aa8bfc6d818b3c7b88ab324146171a0a6a7f473e79363726,533594,-0.7486640086398139,0.1,1.0
101199113187358764285200280071134952125529042890326681475222872997261054015685,0xe2e39330aef554f26cdb1a251ac3ef1f45d40ddfc6354a9e992988180d443c9f,589582,0.4775243573598805,0.8,0.5
101202698291731623234343413657942745125030847840068639447346379976337209185856,0x46b20e8cce1e6f815bfa6ef4e2fdec4017c1a1892825f5190aac024db60d551f,516625,-0.32965408534280505,0.14285714285714285,0.3333333333333333
10142872462975275995759595767341515402450823584364917228661247714894341308969,0x9e56a92abcf4996105ab15ce5612742bc33f4b9097bb6a4ec5f1468e6f2580c5,538931,-0.32365509337387355,0.0970873786407767,0.32098765432098764
101577291509665096520416235797040748854911003946110483152946618674601588197649,0xf979ca0bd02877be5420e2f43001598334aae2e2a95eda94d001ffaa7b9fe74e,551896,-0.41648229651921714,0.47368421052631576,0.46875
101615509525003927037327559942931988249201938962657209744355801307747988963354,0xcca9cf39b58e258061af40fe6f433656a25d5251f1e21724b45111396586bf49,523483,0.7164900911522346,0.8333333333333334,0.0
101872603334317946423222447986037012233837395744236940156452909862071076176500,0x96b25364db89912998c4d5c802b8069a4a4168d4513d65fdc7693c8c696c40f4,545512,-0.6408012221262723,0.375,1.0
101945067654616081787858098082977505142122244293668844495426015814043935632878,0x2f9dc0fb90f0e1fb5944e372f50f25032d00f14da6daeedd042d11056def67bc,544619,0.3166998199239247,0.46153846153846156,0.0
102193145652881065440321813362371870245516373802759629226357230883697994767800,0x8707d91e34d57853ccc29e49423fc3d724c062b15fc00ef9943d55813a8b7fea,614056,0.6211078499458562,0.18137254901960784,0.36666666666666664
102717039453623659974177091352103016643954726486882538879796504216481619498182,0x3590d080b030a479d32cfdc39eb16d5666c70b32326bee61076cfa3372d0e145,580084,-0.27569815419818816,0.09523809523809523,0.35185185185185186
103080981582768904338920614609554736603353779152335008755501575219126604056364,0x2bb22d79de72703beb4597dbc2b3f1198911fac256acf0df5a85c2c44e627417,541235,-0.031186326750094317,0.1875,0.5
103422714010385564039975796427388899807511785840985719253584875119121600906814,0x6d6ab2b32b44bff6e07e0025a8244f72d2436c57847471f441203448bd15c3c3,619236,0.27114379933892857,0.42857142857142855,0.6
103826006277985961364655509059589687078633387981672266995025947735443179367285,0x64ac31f14701d7aa97e9b3b245be8b82408c236126428ac3e30a6cd490ebdcec,509364,0.19564789346625183,0.05198776758409786,0.2857142857142857
103882436506801136593326948321141328115642786468900372006483558306419734900882,0x71664339c00d8d6c098ee0c23b2bf88d2d1f1dae0e03e281b3ab36f9f8a5904d,517051,0.8171196524287502,0.2,0.25
103926844179891542772289173272102852147077937813761844771564491561130287623498,0x4678f163f4ca5a6a40735d14b50f3efb0b56afcb1cc6b4c3ef02f02e89af03a6,510472,-0.2716256390786371,0.5,1.0
103937479307936515100534442448013272504078923445905858719759010487520807527357,0xa1b8b63216293f86e7d5477cc38183c8896f34bf3589dc28375dac4b9aaa1c61,626333,0.02634135725324573,0.0,0.2857142857142857
104098234431400442630226860986457246272856093555651560948765701439294955926803,0xa2daf7ee815c40b35aa15b0b01a4e4b0b235ae8453414fcfea64addcd3f57645,527170,-0.4150780558182943,0.2,0.5714285714285714
104251038288085993844604707247504375360619342845002964196767965424325933630029,0xe96fd4c00a0831bc176d732b930f82ce9fdb109bc666e082c95a9cb01059874c,542079,-0.16436548984504867,0.06461538461538462,0.3469387755102041
104422628167008936761369987037644290616132270285833438344290407852434763283031,0x89f0c865380f678336c390ddc4fe63bd14b77852d8b84845b315715c73a41bd6,567030,-0.021857143147835063,0.3888888888888889,0.3870967741935484
10460714365228141125793617694329050272625133254759502758143607039044857530352,0xc26b4fd76b0b5546bfda17f4303a026d8857fb0780d57715549c714c9c0d7fd9,508799,-0.05871015873566349,0.2420749279538905,0.36
10480557932754801952901722188338620465662642795806845913202412024006764348940,0x2d21171331eb7efcf6b2339c1e4e56ce176803a49bd1efc007834c61cd6b735a,505050,-0.03285195793368584,0.3,0.4117647058823529
105525596501812978985097103752801060044671808528211116881467574707861593472810,0x0446c9d858fa331b5b27ba2669547cc067c5a1251702553ce5985758cd36bf2c,624116,-0.18504537000090032,0.3333333333333333,0.5
105888740298190795449885215364457189366822366352477031281128739331063747669998,0xffb294fe46fbffca78d8da2911546ccecbef13a630c3eefa28868e3cace2b487,518272,0.00487153600492392,0.5714285714285714,0.2
10591434102242932795320769477331610339896104266217909585318852328546742067106,0x60ac05f14f9824859b12afc6434421591570803a2b6c52db442da18c4dbef765,510559,0.44790603179992067,0.2,0.5
106267016818390990467432743164748426440824728856301829770608039157252743527443,0xebb1a8ccb537372d0a5c20988f81a283294e2bf6d3916d2cced959d586f60fe8,539552,0.01904083009157135,0.1,0.5
106298236164008562534604390395715645128475251705005510677462068835678579017372,0xe39f92e22bd55eb1a16e7ffb6d2bd3006c7d2bd6c2adf5a34b4fae7cdc511330,531998,-0.34925364863982067,0.4,0.2857142857142857
106392408513986337722833599976766676162404294030333346321576753902053034568947,0x4f8f8d8c90f5bc2b0ed06e961b5fc9ed3fceca912dc2e242a38927407ec04257,521570,0.09030652619169788,0.17073170731707318,0.32432432432432434
106821800092553954546170515302886884490552517479780177525582862127892859979129,0xfb73e91d542922421521663a20c545bb197162698f2f823694b49d3132b6c31e,583490,-0.23340778978423446,0.08270676691729323,0.18867924528301888
106907719890059874709843494786108306381458282312851593057692492886393059397990,0x5d89d541267360a72e0c7a3d4b81e45c529e93ee4b20f7933bc2a155ab13da3f,595130,0.0,0.5,0.5
106917128897455716890373771405775705896850510866796696730975017112511917619824,0x01bfd7ebf060e7dc88e8e862da13452e4ea6c5c25e90ee2644fa17f1e0dc2c55,545553,-0.34619385792633245,0.14285714285714285,0.0
10700522537445996551179032739257352391022506688053220639921437626185012839967,0x44f380ed619ad2f56f7772f28560eb5f5b35a191d1f5fdd867c0f1685d7096ab,539023,-0.005663601252102732,0.046012269938650305,0.21875
107011144135249172182431571370477078594041599201227002056649147915469736914367,0xb066965b5731db14d2ffda9ffd871d2da25963e6cdd1b9545991ae5098e17335,585495,-0.14730645078687557,0.25,1.0
107314399864619196237519935256253152287902153401156343198075757822734607466595,0xe7f656485f9b2429a7ad22acc1756a3e205b6eaea76c00704bab8314f3bc6f11,619942,-0.17634680813097237,0.5714285714285714,0.4
107753774224203769130147553100021647266505406103101724266300142469353923873069,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,525362,-0.17636597664513037,0.13648293963254593,0.37209302325581395
107807749764610281781590861454543543667360365324151622276670671167069705000901,0xc018e170c73a4f04eb64881f35902a4295d1ec12248477533b559e312a472f2d,599402,-0.3684210526315793,0.0,1.0
108056644135276477142144257613954186530794447667751473435676423027246352707343,0x445d5b2f237a9df9fbe421cecb0c753b7ea7207e3922e2f35cbfeb9f320d1714,586336,0.22845464266385218,0.4,0.6666666666666666
108406296682653235008972951321872750723965338962969649503974559294338092379987,0xe560d78d857b2a972378bdf27ea5de0dad811d94456204d19224723473459dac,604271,-0.2546227738098922,0.0,0.2
108701170291851552911207782309457477643452734232343197107602679019976567398346,0xb8ef2cbe61f2832104bfcd61f2b2b2b4b534531a5cc9f92ed505dcbf42027851,531674,0.0723320104391518,0.5,0.5
108937726553880456138820682317572490478830610688697759838678366826443575445358,0xab461e727c894358740c02ffc86d5e396c62e96c590f70235a2a7517da1e679d,625236,-0.18302508897962746,0.15789473684210525,0.5333333333333333
108999723207897941876452935557011604067917389120996960199512481363958770540884,0x84f8b70331323c2fba97d7ceaa9a35fb645a0770d0dbff169d07f24f376766e9,540820,-0.2999931836251506,0.16780045351473924,0.34210526315789475
109623042501540959901809030646474498131982507773687694255350594737197522358611,0x69d4c886d88c224bed895bcd78cede2b4de8e57c0afe5b0e0c47eec16613edd5,563717,0.11306893767301232,0.375,0.27586206896551724
110441829153874576209601671580473086750523463950938369790025724602506764401198,0x88fbf743acdc3e3503b5bd54392d6f8633d6828755d6006dbb86776034fe1f5f,574590,-0.21354817413750804,0.4,0.5
110564268821905910569142785897019957081176688378409274842215508774502080737780,0x9d40868ce18203da633f78482dbee4c9fb165e9461293a48d0e220001e7ff301,574061,,0.14285714285714285,
111313814306331896798520214179515310438422609219643578604840796847388711699347,0x390af378ba7ebbb911ba1b3f731781ad50f516fc115d1a7462299a0761a31dab,607838,-0.13926707955482345,0.2,0.2857142857142857
111508339943229721359392534382330088270573673506287816463061371512799426896198,0xed093827f7f0406d830a6d09d0b46502a07f93fd6cba2794f82a1ee0b24294cc,552331,0.0,0.5,0.5
111951333470604607169743827991122685915013994504225998796128809418694744924168,0x3de2d96e32cd568c06025655ccd9141b573ed35eb8b1ad6b5d24116b8cd40080,568348,-0.6422510551851555,0.0,0.2857142857142857
11220906815842210382527774678600733809922192803284243336547216058966164257542,0x89018f9d30aa7c198699ed174d268985f6f4b03be414e81261a9191f9eb3c747,530057,0.21615303268891986,0.3333333333333333,0.6666666666666666
112309912613715495570247107147547816675166610857952790142401944001375880351414,0xa00380e160d8e25339ff7c903398efec8ff36053736ba600bee78800bcc0e165,544727,-0.7242990875031603,0.14285714285714285,1.0
112459491131567284268665152197654653262554017341356547090712777304799269459419,0xbf6e9b2b62f59247bd369dcbac634c43a7d49f23d33fecef4d0d01744fe5583f,518636,0.014433515099696103,0.16666666666666666,0.4444444444444444
112884576667587252160489641788575220680261884421668363994639237807417301913940,0xd9c2ff5babbfdec9fc34e8caf2e80be083d87838f2b57f1b76a82dbb9be7caf8,556092,-0.4427005858407017,0.25,0.0
112904550985087201835947561112020420310662286271201257550883510325051549708421,0xde4a248f190427d7c260ccfc62eeba7b339539b0f566a93eb99bd3762effb52d,528027,0.6121756591803782,0.5,0.3333333333333333
113072288910685986261649984044866537407308861188131110560503769807722371837598,0xd5657ba2177220e9c82dd4061e8f97a47cc838490c3782a70577ea30ec2c471b,523050,0.011889035667107207,0.06896551724137931,0.2
113136757439332084444233146713537135041378105311885724126453993186383881622846,0x0876ad8714c99c1cb3ffbb401b5562f410307292ec5acacc6d540160275f6491,586279,-0.36157928947736895,0.2222222222222222,0.5
113203887714096327558065232336925880401720156765835945652897061242046857263741,0xe55ddfb168edb8044832a3a0b201b923fe5bc7f88fdddd2b27427a453022a337,527057,-0.20427575802901493,0.07331378299120235,0.20689655172413793
113366463479569155631696465432165155258703076301804957561923674179816736135520,0xc0d1bfa75a233deaaebfaf6440b70b148343469ad28ed817253b1e0239fd99db,531543,0.44386973950613534,0.25,0.1111111111111111
113510437353644409633508189822573425874424701624155941947268727099156511469855,0xa6aa2586cf605ea29de0620316ec6eb6b86ee47def2da4fbd14a15680ffb2c85,514192,-0.0075809606417915,0.1095890410958904,0.23214285714285715
113531981312576170523994237319909854835276981475778321094364635341829607742739,0x42821c7f1f02e51892ff07ee2f9e50287b5f267ca0a5525ec8d08800c650dbdb,578929,-0.06850623852391177,0.5,0.6
113686207544735667553126374466353366324133675001156552268073408379380386925760,0xf5d297cc824e91f7ac25b635cd0f6435792e0849f41795d5003cfb14d0c08b87,571884,-0.47797475114112314,0.3,0.5
114287404204273872730046880202515948389800328972221819558801335858115927428496,0x2fd3894fcec23711207ea3ab6dca8d78b1e0d5f959c98a4d3f63465638fbd56f,574505,0.0,0.5,0.5
114421406446640081487300964810591531168292926542208517622496450769177764478812,0xf361d88fc68c9ea9450e5b756d4413b253a39d85ad1dd4a5b8bf6f8044f8383c,586731,-0.12836684382086896,0.25,0.2
114451132986121380258011011205070236598405496843306002898598495579111487471261,0x123b3f72abba3f6e8c3fed5e7a47dce9cf687703d25a1dd2f2f722664c020c7a,528736,-0.04268608679120908,0.16666666666666666,0.6666666666666666
11580115541037859144528297955052730157224940363317273995038596605570740491509,0x0cbd28a6fac43d623030e6108382f5cd2f7f86a8752ff58882170801b88505a5,546956,-0.3952612424241549,0.0,0.2222222222222222
11749376909534825080275657159826476953759934673467619761607187557383852388516,0xe8d935f0e1c1434382bfe26ed05d9f21a2b177c8c879a7d914cb96b2071f4692,588895,-0.48278319083791577,0.5555555555555556,1.0
11756727241837052694516439750921739016475711599088980199736164187216923027931,0xb857c3afae5fd6d6d51414879f3d186b633347cadc4cb415ac1b93013f3914c7,557771,-0.08312774527317049,0.625,0.38461538461538464
12019517981268637273319639751549222572423786358754492627124524700232763744595,0x8b77d0e158f78e6d1f4fced04236a7c99879b9121437b16bd81a769fd57bab7d,576482,,0.125,
12311267834520578986013175569852282301948610341634073909057478759891088632170,0x892380269e494593667db267d711b44985b197a8f316300d9ca470257ddf91a7,553553,-0.3564460250691707,0.125,0.6666666666666666
1243640456475222950398738447670057007354932829585212383431473278918945288993,0x532b5bbbc351d6ea393a8df7b363d01a93ee7022f5cce169c192fa181b94dbfe,575727,-0.00793196351840781,0.0967741935483871,0.0
12506959817446664300887778888460306260758947572613586688347269799946174021284,0x3711d54a1c9b33af2e4a840ece296aafa11c0008d16dfb96e67b22874c7ffff5,539877,-0.3397453086289576,0.05,0.2
12597673220747974873263512274441243235889830406942405462558712612915737681453,0x6b5515602b39c9c8ffde8eaa3c0ccf3702c584ef00e6cead3d08ee87a0205053,585353,-0.320103082638949,0.3333333333333333,0.25
12697092196342893762062386796948785594082098642471553135313474542901773235724,0x90bcc17bc877738cda73ba464388425c2c24c059dfcb273fc3ebab7728735ac7,547441,-0.3021963267167595,0.0975609756097561,0.23529411764705882
12925302528572051937121621469474586949815320762274694990076017012854347393129,0x9589ff7cfe8910de938954c6babeba8bfd4d482765d229c109327d4aa72e0b59,577336,-0.6733753734272153,0.23529411764705882,0.25
12956017135950701685172730965824646689955081742602945134650531650497678136963,0x1005b539da67048cffa325a295840f03eb8b1b83e6b3befc5599288ca63b0b2e,600527,0.16769568925107944,0.25,0.375
13622548646841077065480017728459980575348412704326111859683029029004642417433,0x91a1015ea7edd60495b370f1389937bb6ad04389e6766d7237bafa523e92728a,591288,-0.07481943749533145,0.0,0.2222222222222222
13720586354918582359057072118562754754234054812860023002951431991343401573624,0xc044969b32938e2b4a794eeef8a8cbd093051a75b6351f379e38cb6d7f917610,533773,-0.6849421492062944,0.4444444444444444,0.6666666666666666
13999755794384895040453949554710661305887921210862358246220916285444442513012,0xbd4261a58c54a623a3b45d4b023cd82391be9a59fcd612f108fc19882858c05f,567072,-0.491332295128396,0.2,0.375
14136420054085102459819116241104662670389547591686161297343614602257674073967,0x4bade5a272fbb1f73da595ae81d8b292215af31998d29c74514be7abb9148a3c,542366,-0.028309764542524977,0.21052631578947367,1.0
14157188373551749210119642216809487138474666286873499723928609296035728465917,0xc26e32714b67e0fc4c0a4ddbe231a7caef66957ef4c71c17492dc52b55c09498,532864,0.2391430531601585,0.6,0.2
14396269754312517658248221942583514341218796747589775010403456366611445660051,0x9e68a3dcbda717d41b747cc94962cc23233f1058ee0c8e5bf6e319563d70e471,555098,-0.001219080770533993,0.16666666666666666,0.0
14547545471299056457182146305732002777585218806416895841173901224739668850202,0x19ecca7a34f32dc88335202882783f28fd372ab53b703485fb4cc0dd46537b0b,564322,-0.04933841240757912,0.08490566037735849,0.3076923076923077
14907120738234217422943660492872234827362659351235012493355220365716660191974,0xf888c6398dade6e83fc92f4f476dad3f66a288c9192f238717d350077b2f6b1c,538725,0.02269871218579252,0.47368421052631576,0.5714285714285714
14931394203690369349396397796615603825159109897952799158826264929148450431716,0xffb9567be9a8361d3e842342121e29f56343acadbd82dc751d0ad5beec8a4145,574938,0.07442676946274854,0.5,0.5714285714285714
15075296827223408649123349148285838188168129933874406593237424347802724716485,0x5bcc643bfdc14b8c672cbf981c2464dd3e889eb398c7298ccf6eff24c56dcda2,624654,0.19277971232218244,0.34782608695652173,0.0
15392404587993691805462710353059100845405341810586663159649903272350144409507,0x2df955419b2d5f61410a89143811ecda534498e5fa2f4338736c398691d06c8d,566718,-0.28270347778776767,0.31443298969072164,0.2265625
16585352444257925982512634649498935330344674595406163969255027539829615314206,0xe19579a3820a96f1cb45323f4b9cc9ebfc9063267848f3e6f48d09a29d967b5e,532722,-0.041358647487207724,0.23728813559322035,0.3548387096774194
16730461104703994020796836110865310774042519298977797472024964525555520793591,0x0f612bfaece8498f744fcdf8cb93a6cbd7a2e9cd118dbccb5e728fadf2bc3dd7,620310,0.24209341534606008,0.14492753623188406,0.22448979591836735
16783403789933052491023921285062156909613666529300949199977033745371295316371,0x72ee6370e96a7e0502ba89a885ad0c8dc2ac2ce532fbe0521bd043c12e9ea1be,535327,0.4888072998610316,0.0,0.4
17056342189696805227838063358469109799494586153838614463978529176907868083421,0x7868ba97e29ca4c215a8291463adc71c6ac3aa9c497273c5e3b298c6ceb2a535,591284,0.03159611724097329,0.25,0.09090909090909091
17351796182937512306795031492007250356759019633760755530075500416483643465168,0x56848d4be72f57f7b44a1100a3c384444b5c4b39528827f112ad2465a35f3e94,584271,0.07600505477906623,0.3181818181818182,0.6666666666666666
1748470261285516435306172421469516748320767141265071669032301748617457922473,0xcfa974e16b6d48245cbbf6a21d834ad99b0d9a1e80d3fbc8a21bb75e196cc915,625165,-0.3817921389008404,0.18181818181818182,0.46153846153846156
17501698537127044883384595462822190597101442456461827635091260935535003448656,0x01d39642546d35fb6785f2f9ae5deeb2c2bb264fc2afdb914ca1f8daae2ff078,577971,-0.3046833500646586,0.3333333333333333,0.6666666666666666
17557059435051541474525357291580272514906176093987489804038155632144166736683,0xdd33711b91e86062e49284d55f73ca4645a993abfc908f2ee8b3b3edce57fb61,615892,0.31036593327841305,0.5714285714285714,0.6
18584408313755039849473519715088592614946439233711870857872658970106538771725,0x8211aa5dfc7351d918321bff5c7b87427e735b1c234002259809c70c5c9af2cc,517195,0.3183274227704618,0.5,0.3333333333333333
18713961174027141337999193120533048188059046104811950009747516618131468320236,0xbd2fbc26508a2f828834d25da42046cb440d4efaffdcf071909c66d6e75ce955,579974,-0.08736471591542673,0.0,0.25
19023705721109265550867926135572205187673441654561573359614530915854220999510,0x5593ab3d7932bb045ae63936bdd0b6e7c4af7f1ef8a45597f6a88f16d7ddace8,585322,-0.3809143423519244,0.2,0.42857142857142855
20001439590987992206383488043230622393231257199107117137832868459086816075648,0x8a1c1646502d93b9ecb5420c0cf99f893d6b5f3228c8a0d3fc8187086d9e54cf,512906,-0.15508438140853975,0.47368421052631576,0.8
20060831063797567620680754539771817717968703144228152044384910517274228920142,0x78cfba937bd6acc7cbd429b293661708a0ba7e9518230e2ad7b9c3d0f59d21d4,621230,0.114798533159634,0.14285714285714285,0.0
21441347112188363284949181293442595147347932451774570120890678453767249538939,0x412cee64c18bfe38feee031555c6a9a873ef0070746174fe9c1e9c59f860b07e,555733,-0.35042977022540117,0.028089887640449437,0.0
22107281102147528803978367654319358542718490215991786111873509725002291944247,0x55917131502ac2a14e686f1a1b660811983043f1b9e96a3c6b57729357cf0201,517768,0.02764307019398385,0.3076923076923077,1.0
22506226899621737305229356931226439122541637510914820767772827431684917612981,0x2dfce6cece7717eb33e2729c3feb9b59302d9dca2bae2964505c0f2d252c98ec,595389,0.23004440382784297,0.5714285714285714,0.4
22815283647020992305890993804972384333190388990676764288494008858158631587152,0xed9a5f5ed71fad5b4df47a7f3632bbcac093a7c6eed6d4df83edb26b89262ad8,595889,-0.10627297032146965,0.14285714285714285,0.6666666666666666
23229796667133954916965783453100106708375246693805462651071958379589679192793,0xac2a3f9df697d464839d028cbf6e20dc038f74b36e256230073fd6d08deb1d6f,531901,0.1269141464180627,0.23076923076923078,0.3076923076923077
23398264377804172437098282218849607221629403669997324207576560330482526436203,0x0629f32524280e3746d7523369f66728f92cc373076f537efbe66a28454b8a3d,580022,-0.048613550833732956,0.12,0.32727272727272727
24464287059144790964921132647430317534423993030551328702646389061037972900004,0xd58512cf94a0bece389afb6a955dde2cc0ffa045b7848339f14de858e052048a,608401,-0.11279732101740292,0.0970464135021097,0.21212121212121213
2449399617916518755567019362770113894342348527591317624414064952876450975466,0x7a8808061765dafbc64c84872298121659a7835b4ba720dd8517d8b8eaceccd5,594318,-0.2221360214221961,0.34615384615384615,0.5
24679423929826966762419845185411609976620424101984143287581201426603531679412,0x67a25b6a2da0569cb992d48fa4505c67c2759ee25e08b2fdf61b96ffabe388f0,601863,-0.12189589641001432,0.12857142857142856,0.38028169014084506
24749410873901957303453821296847523885493629757733977569591000314402468209322,0xa0ab8b4f68857b853df5946013e98543019b46affecf49da44eb43a87fc7debc,541479,-0.12785194717223808,0.4666666666666667,0.375
24833677392597285782473628533199316915380495949518408596325162556704029646355,0xa90ecf624042503f65fe8c47407166c688d93d738812ca4c74e259e14bdbd00d,523122,-0.02106658385677819,0.2222222222222222,0.4489795918367347
25341093992001810624764283763545932237886552373752624703048107521004529792434,0xe47f2dca590e12e9df6490a531b8f756e2590b53fe9a2a6d9b00f678d4ffe442,533626,-0.24127419244783702,0.32653061224489793,0.4074074074074074
25580740987492886883518432798453871633922113581517179900442728917191389612455,0xddc33977bf38b9a64b418286e3d77f685ac69bb1dd49440bce4d68973387488f,586502,-0.019921952604367105,0.375,0.5
25872888578899655034409921909596322222691039153502047662044381048345696660306,0x7b6200e365606f8486b3291509889a0efc342129f747fc36a1cad0890a190fa7,588969,0.07676088997023194,1.0,0.5
25928557133242225469220206902510277094917743951566930332463931783238732117909,0xeeefc8dfa10273c99bf212c64718aea28a79cb086b94196111c6b70303bceeb5,599881,-0.7610201724299872,0.0,0.3333333333333333
26814499255073707974613564877675487513949897453912909322287842605694065679871,0x205dc049ed38c6adff24962efc419436412b8c11df626916820e4a94d34335ab,595434,0.10722939890555061,0.8333333333333334,0.16666666666666666
26902523306395772115167565659636530292617025401720215067513155792910663031336,0xf3f6b3679d1126a046dc6ebd6f6c138c614f220ddf345b75e16fa38fbb8a382a,581159,-0.0936581450096747,0.10596026490066225,0.3333333333333333
27662478650690466914917286698995636030802066940065030073644210882293240813240,0x75a1964e02b8e992021a8d590b81603577d5c0c88b8dc5129c0b27f5871accfe,547902,-0.5611538786436403,0.25,0.3333333333333333
282019140797602278131298373385496403362683427165818559672683637216957937215,0x04d9316c396f16bcfdce03fc36a93f6e1b6a32ef26ccf15d9d49afbf60d31aba,574192,0.0,0.5,0.5
28340674174667772363693908772807610830163697686159704289352221741462849981814,0xbb4e64eed9fe57bd39fae5edd336d9a7d2b603f620c71a6d54ed75db315cdf07,546051,-0.1934037908118894,0.09090909090909091,0.0
